dim,seed,model,nleaps,sampler,ess,ess_exact,n_leapfrog,msjd,margin1_mean,margin1_var,KS,ks_pval,mala
1.4,1,funnel_scale,1,AM,2106.630300602894,2789.269496660812,3.9731207e7,1446.3756014212852,0.3749323816009232,6.508442769482724,93.42227966147891,0.0,false
0.6,10,funnel_scale,1,AH_fix,8092.783773187888,8349.490007229497,3.7335464e7,12.512706034869241,0.09139529503709254,8.657340747183426,8.871492422984147,8.712536583273412e-69,false
0.4,16,funnel_scale,1,AH_exp,14451.330310303354,14024.525256094812,2.6455232e7,5.5607570615228825,-0.043603858981202066,9.247089002071917,4.865079329177831,5.52586819844169e-21,false
2.6,3,funnel_scale,1,AH_fix,1289.6606098817529,1703.608089417486,1.1229404e8,1.4316093346133742e7,-1.0307708728342877,5.476326603200922,244.70622318255988,0.0,false
2.6,6,funnel_scale,1,AH_exp,1797.0871119714297,2950.712996519508,7.725871e7,2.8098019233715415e8,0.7328343728398354,4.539732016914636,179.69391485262372,0.0,false
2.0,19,funnel_scale,1,AH_exp,1272.1940892404705,1133.1336737232596,9.3699808e7,631543.9580337272,-1.1127330252304608,8.567726933626878,273.2108494050306,0.0,false
1.8,8,funnel_scale,1,AH_fix,1710.1531191246286,2361.189232256512,7.7469888e7,75456.42780069838,-0.0020175665333470316,6.518478844884162,72.99992018336849,0.0,false
3.8,14,funnel_scale,1,NUTS,3322.2944952753733,55.819775503210494,238755926,3.202963921752981e45,12.851438862609864,0.3387837326722009,1023.9744371814406,0.0,false
0.8,3,funnel_scale,1,AH_exp,2562.0707921235585,2237.051959117925,4.4355186e7,47.19968359756544,-0.30584425637038753,10.073790408092616,42.33476907703874,0.0,false
1.0,1,funnel_scale,1,NUTS,1460.2666445923887,260.6510767147713,18479172,1.3383642296728726e7,5.843601027326583,1.772960685159602,897.7824042099428,0.0,false
3.2,15,funnel_scale,1,AH_exp,1582.7297988864261,3132.3399835335385,7.4901106e7,5.953297825841312e7,0.7902463139301329,3.583295468746465,208.89719977260236,0.0,false
0.8,6,funnel_scale,1,AH_fix,4003.5768720615806,4242.257177845782,5.2999976e7,103.33496848927653,-0.016084652015930602,8.492626301164934,9.639324903157803,3.932874312577185e-81,false
1.2,16,funnel_scale,1,AH_fix,3056.2565055502973,3778.814022659058,5.666172e7,974.921780673738,0.3876744058744691,6.830953744209553,61.95277570260359,0.0,false
1.8,3,funnel_scale,1,NUTS,1279.020023146248,67.0136778211587,18274190,6.015270979220733e21,11.699037165355682,0.987004381391174,1023.7034801728684,0.0,false
2.4,14,funnel_scale,1,AH_exp,1928.9119093124195,3526.4576468512905,6.1840096e7,346827.7881174992,0.629671670397393,4.176703766009478,177.0881538240833,0.0,false
1.2,13,funnel_scale,1,AH_fix,2466.9186228820663,2879.8612638907175,6.591858e7,2434.6411116726877,0.19597232304624576,7.617060558532486,35.434649918614156,0.0,false
2.8,17,funnel_scale,1,NUTS,1714.217410154501,39.631644844610996,26108308,4.178184557752619e40,15.250139834976197,0.33743039855916174,1023.9991588950193,0.0,false
0.2,14,funnel_scale,1,AM,105625.35361123586,104746.54111410287,1.7856687e7,6.370767195981482,-0.008935789123184674,9.067274883850024,2.1759756327265336,0.00015430294263944042,false
3.8,10,funnel_scale,1,AH_fix,1518.205942167503,3910.1432039333795,7.6600976e7,3.0107865922331322e7,0.6220974589165732,2.9212468480720375,238.35917753568413,0.0,false
1.6,17,funnel_scale,1,AM,2297.6812630570175,3141.1041462164058,4.3869912e7,19176.535014222805,0.5820035639258501,5.824092788328537,107.66500647439864,0.0,false
1.6,17,funnel_scale,1,NUTS,1587.9152968143087,71.20032965557085,25029458,1.3565965583707763e18,11.368807608795166,0.48677045800549695,1023.7382805309219,0.0,false
1.0,11,funnel_scale,1,AH_exp,2239.289540541067,2147.5093537072557,5.3244806e7,1166.0435873686129,-0.09766762688930955,9.363804432016506,30.127348589317847,0.0,false
0.4,4,funnel_scale,1,AM,14270.564848444319,14590.418631606623,2.1419961e7,4.115144784444136,0.022608876849803224,8.795583817510787,4.733055225582518,6.967284172760073e-20,false
2.6,11,funnel_scale,1,AH_unif,1643.4213955333687,3811.2370013635127,5.968625e7,911.7887707462903,0.656588029223834,3.189628646392644,206.86582328145738,0.0,false
4.0,20,funnel_scale,1,AH_fix,1520.0010756776476,2924.867989259105,7.908352e7,1.41700270626678e9,1.0607971314700138,3.00841259281672,275.3456847547887,0.0,false
2.6,13,funnel_scale,1,AM,1902.4962023403841,3932.0939904414026,4.4288106e7,952086.4572795767,0.6111408920650867,3.661306061679108,209.4419296881472,0.0,false
2.2,13,funnel_scale,1,NUTS,1532.1474637705971,47.82597264075472,20005608,4.963185074351982e29,13.878723569488526,0.40041151466511615,1023.9906871445887,0.0,false
1.6,3,funnel_scale,1,AH_fix,2159.8071226077395,2840.637617088812,6.5438296e7,26979.989040646444,0.5095409696722027,6.295845300419284,90.47867627740231,0.0,false
0.4,14,funnel_scale,1,NUTS,3649.2589546951954,3884.9047284616026,14390373,7.792513794796624,-0.020708674547100597,8.452562110683058,36.450805832013145,0.0,false
1.2,5,funnel_scale,1,NUTS,1369.0359278386227,151.5986654886433,19783002,5.622303637436082e10,7.744478013973236,1.1680383381509165,995.9086593407012,0.0,false
1.4,11,funnel_scale,1,AM,1428.4254317199127,1215.8825938599816,4.4092632e7,3261.9091035845304,-0.7351843405950929,9.820014436425849,138.8411736011302,0.0,false
3.4,4,funnel_scale,1,AH_unif,1634.6095412463314,2770.0456968581725,8.01562e7,3.065571495281813e10,1.0043160423178141,3.7023734493609797,243.9840247178098,0.0,false
1.2,16,funnel_scale,1,AM,2614.3662618653193,3351.5712501763005,3.6872995e7,709.5171603875715,0.4628579469610449,6.4739369919161796,78.73237824619196,0.0,false
0.8,1,funnel_scale,1,AH_unif,3466.090992550504,3643.9125434822618,4.5419022e7,25.200281232427468,-0.04488254891905884,8.553992906377921,7.088615868987972,4.526465518288118e-44,false
1.0,15,funnel_scale,1,NUTS,2920.818275850868,482.67965090694196,109886891,1.771515309832985e6,4.294439041891098,1.908777413785918,828.2870244783046,0.0,false
2.2,6,funnel_scale,1,AH_unif,1573.9602476315395,1847.7133669495147,6.1939882e7,898711.5363043034,1.0151950679370103,6.083978902311084,156.91941756948498,0.0,false
0.4,9,funnel_scale,1,AH_fix,26176.724181774774,26607.09782830614,2.9263336e7,6.435594856837468,0.012216551906310276,8.850613803123252,3.503489946430193,4.3609921727051806e-11,false
4.0,8,funnel_scale,1,AH_fix,1164.3416426709173,947.9472653567424,5.1473064e7,6.416627100096231e6,2.741652607598508,2.5160009652133515,557.9368502861691,0.0,false
1.8,4,funnel_scale,1,AH_fix,1967.1328077730416,2706.4218770009866,7.4101392e7,158727.37161442524,0.4056002869216091,6.225832598927053,84.71699304790673,0.0,false
1.8,17,funnel_scale,1,AH_fix,2044.9420240676848,2760.8977685381556,6.8388576e7,117139.84972972044,0.5851065276695756,5.98310889293601,119.56357282403914,0.0,false
1.2,3,funnel_scale,1,AH_unif,3321.4658056109283,4279.442495343905,5.9927256e7,21416.345039346157,0.33240510002942947,6.627253246834774,61.83624810286403,0.0,false
1.8,7,funnel_scale,1,AH_fix,2155.04014911053,3348.6328765001863,6.9804524e7,41738.412075733664,0.40370365562911004,5.449371172292951,98.57953768124307,0.0,false
3.4,2,funnel_scale,1,NUTS,1433.2604087222844,39.22199582619388,25617536,1.9475035245590822e49,15.330284222698207,0.2545612997641324,1023.9994849423673,0.0,false
2.4,12,funnel_scale,1,AM,1662.471651600484,3903.4580544519545,4.1765104e7,1563.6988233614802,0.45616357236342003,3.495577839598685,185.7987723896716,0.0,false
0.8,5,funnel_scale,1,NUTS,1543.654738648202,862.1653240036014,21487956,19633.831145439814,2.945719345114708,3.0459421579916364,556.4970360355912,0.0,false
2.4,11,funnel_scale,1,NUTS,1902.4508545372855,45.72394570117087,45029914,9.865994595912793e32,14.196204289627076,0.4120564186630286,1023.9960243893512,0.0,false
3.2,11,funnel_scale,1,AM,2023.607491026436,5155.513630128116,4.0883794e7,235225.2970240492,0.7613556847634699,2.388222529860322,260.09574107051174,0.0,false
3.2,18,funnel_scale,1,AH_exp,1955.8172883669354,4551.314567668786,6.4138242e7,1.495713436887939e6,0.7809001806830554,2.7039483768877544,247.5151299759426,0.0,false
1.0,15,funnel_scale,1,AH_exp,2847.331550160341,3136.1982313805574,5.1533752e7,535.9419839965793,0.03489362621913382,8.16765226872323,20.934238780520293,0.0,false
4.0,13,funnel_scale,1,NUTS,1845.8587907140688,60.3153456517259,53504990,7.009572613567666e46,12.358471323013305,0.3859799269512844,1023.9423484003315,0.0,false
2.6,7,funnel_scale,1,AM,1222.1743707031496,1208.6279718631527,3.6609736e7,75486.93797061325,1.5001571280516062,6.417480393747765,192.07321499056252,0.0,false
3.8,6,funnel_scale,1,AH_exp,1562.1015218166121,3079.462792261291,6.6950816e7,8.395963671478556e7,1.0717894350508537,2.8147005299409678,279.9499068074482,0.0,false
2.0,20,funnel_scale,1,AH_exp,1824.457822886044,2697.778400417156,6.4700426e7,251416.21912096022,0.5049772545859071,5.632634135262479,113.17176578280726,0.0,false
0.2,15,funnel_scale,1,AH_fix,169965.86541594352,169414.5320961488,2.2302316e7,9.031199640770014,-0.0044864493365675984,9.025954579133403,1.1247864408852024,0.1591915534058978,false
0.8,1,funnel_scale,1,NUTS,1471.3411406552366,747.9295227375337,25333738,22265.254938832386,3.247003420480728,2.5709344738628483,647.4887103500967,0.0,false
1.0,20,funnel_scale,1,NUTS,1112.5602226480698,456.8471015235856,16890972,3.5756996402598014e6,4.261331222925187,2.207532362025713,847.5224569176848,0.0,false
4.0,17,funnel_scale,1,AH_fix,1596.5529226862986,4244.4269322362,6.954252e7,1.6248525534925412e7,0.7856022583039806,2.4240627685808325,275.69202169122303,0.0,false
1.0,19,funnel_scale,1,AH_exp,1960.0702795341717,1637.8656635516663,5.1257928e7,417.8933731936654,-0.14656248171245267,10.72942158574132,43.05034090957841,0.0,false
2.6,17,funnel_scale,1,NUTS,1329.2529250511911,49.17013888198335,29312425,5.664295892895613e34,13.688942824935914,0.2939980137778582,1023.9946935574065,0.0,false
3.4,18,funnel_scale,1,AH_exp,1689.0380180905006,3327.3126432015365,6.5548436e7,4.1384786748903596e8,0.9014453604107966,3.229613065722908,227.77460202147898,0.0,false
0.2,1,funnel_scale,1,NUTS,173572.0390721599,173810.25313165557,13076490,8.772297753322396,-0.0038677177511819323,8.985131852240968,1.0580712925888633,0.21286581011389732,false
3.8,15,funnel_scale,1,NUTS,1156.2669100546293,49.50401209587178,687221507,7.05328303790745e47,13.636985927772523,0.4299601133951821,1023.9920810021433,0.0,false
4.0,3,funnel_scale,1,NUTS,1829.570059632409,52.330347261494914,59027799,9.377701738433704e49,13.267841059112548,0.4432562149587558,1023.9806381834077,0.0,false
3.6,10,funnel_scale,1,AH_fix,1867.719932663211,5127.148067026039,7.6025512e7,2.7473001657344094e6,0.7149555030693772,2.3471027702684517,261.59759417227946,0.0,false
2.0,8,funnel_scale,1,AM,1925.9725314606296,2881.750002745152,4.4232922e7,334845.431599712,0.6584105911846068,5.20045324008055,149.1065175898764,0.0,false
0.8,8,funnel_scale,1,AH_exp,1917.9853615163336,1321.4043929520662,4.72103e7,37.52193445453034,-0.5886293992269599,12.414933995280071,69.5756211486843,0.0,false
0.2,20,funnel_scale,1,NUTS,186700.09606917168,186424.19619965143,11473504,9.145988170859626,-0.012071830261664434,8.986770950279702,2.095470742895486,0.00030694312500634377,false
2.4,9,funnel_scale,1,AM,1429.7310616464804,1747.6497514509767,4.1666033e7,583183.7933378109,1.0714200040169268,5.761571943683132,173.12773211847832,0.0,false
2.0,14,funnel_scale,1,NUTS,1466.5097695027432,47.56055073803492,27307455,8.910639118211413e26,13.91604734392166,0.4390868155608159,1023.9925189670377,0.0,false
0.6,5,funnel_scale,1,AH_unif,5832.473634964841,5873.439338583437,3.5753578e7,16.01773823781766,-0.03332056396801308,8.930909037091418,5.343668037664372,3.1525079539016717e-25,false
1.6,14,funnel_scale,1,NUTS,1217.8784067953095,76.03837745416634,22084374,8.544830347964878e17,11.005302990722654,0.2419306061538384,1023.7711152360957,0.0,false
3.6,2,funnel_scale,1,AH_unif,1029.0862656715353,1333.0481056397684,1.8653534e8,8.098981537310959e-8,-2.630080602012417,0.002918231266993586,813.8367435270403,0.0,false
2.2,6,funnel_scale,1,AH_exp,1836.9963275425762,2892.0593080073145,6.3220704e7,232414.18463805818,0.6846179918594103,4.876669099745469,153.07738308633313,0.0,false
3.6,18,funnel_scale,1,AH_exp,1492.7579254434806,3097.9488165294842,6.0510962e7,1.5743234358745025e7,0.9392471892213623,3.0519102128422597,256.1352108026148,0.0,false
1.4,3,funnel_scale,1,AM,2224.647428328812,2630.759414277862,4.0686483e7,26111.819138936396,0.60625695364552,6.812946053165721,101.09701806375165,0.0,false
1.8,2,funnel_scale,1,NUTS,1025.0009775171065,67.80301606615078,18137750,0.0,11.664300000000022,4.5438431474195355e-28,1023.9482716144145,0.0,false
0.4,11,funnel_scale,1,AH_fix,28252.603100802742,28481.75216350343,2.87004e7,6.3784333967914275,0.02306858767808549,8.912912092744648,3.894738884203093,1.334786611142642e-13,false
2.0,3,funnel_scale,1,AH_unif,1860.0144961134113,2940.9582940001274,6.2511126e7,162000.474179431,0.3271741643920631,5.49781997012956,98.57609443648957,0.0,false
1.2,1,funnel_scale,1,AH_exp,2664.107857283182,3257.4003346382524,5.4528166e7,1766.5856976247212,0.1852385891839244,7.271588584123156,47.62346269397258,0.0,false
4.0,20,funnel_scale,1,NUTS,2065.7220280083984,53.398659490247496,55459933,2.1008947623957033e49,13.136871790504458,0.3622757828157726,1023.9776519520975,0.0,false
1.2,4,funnel_scale,1,AH_fix,2887.773186808187,3698.1508509033115,6.1863048e7,1069.4019785859414,0.2158385912251052,6.896575291656098,51.566639115108444,0.0,false
3.6,5,funnel_scale,1,AH_exp,1462.2350367539361,2791.6074220030578,7.4501468e7,9.954239913810251e8,0.9098551381762494,3.5331974503096757,246.30796800730712,0.0,false
0.4,13,funnel_scale,1,AM,10941.411129680473,10691.874966422261,2.1340441e7,3.9562124393628486,-0.031160047732242315,9.199683762532505,5.699741478584372,1.2109727218443292e-28,false
1.6,1,funnel_scale,1,NUTS,1328.265353413686,68.6831193951246,30319547,5.018204669847014e18,11.580289842319488,0.27138096752939894,1023.890032797629,0.0,false
3.6,12,funnel_scale,1,AH_fix,1592.7140532193891,4866.830056496413,8.0364824e7,4.574704730816426e6,0.3352927283536808,2.770644355337636,228.47002967606133,0.0,false
1.4,13,funnel_scale,1,AM,2222.621034569208,3051.246668409682,3.7247314e7,1547.3527889890415,0.43680256908754894,6.142157124673691,87.87572690535644,0.0,false
0.8,2,funnel_scale,1,AH_exp,3866.253306269453,4145.810524597352,4.1359206e7,29.601318934094405,0.012109280652202214,8.39256607126407,13.271105010292189,2.1047780459982854e-153,false
1.0,1,funnel_scale,1,AH_unif,2859.257025162165,3234.0167523771,4.9694336e7,191.8762291197171,0.046172494191482394,7.95112702749267,21.238777288372795,0.0,false
2.6,7,funnel_scale,1,AH_fix,1654.1108154672172,2321.003376026148,7.037514e7,1.101259433489749e6,1.08709149918467,4.506949035063584,210.61861520921425,0.0,false
0.8,12,funnel_scale,1,AH_unif,3755.0945135454717,3888.0377496095234,3.9682144e7,41.35452109845932,0.28962036571149147,8.384966811322782,30.834543833623343,0.0,false
2.0,17,funnel_scale,1,AH_exp,2240.0435722461884,3332.1712426545087,7.5153508e7,8.414963730944756e6,0.6251572525809688,5.196119437579743,134.72353180444298,0.0,false
1.0,1,funnel_scale,1,AH_fix,3193.268660716755,3790.598729782608,5.7677224e7,109.86675017654393,0.1348822179305977,7.525084967518865,28.51679462883547,0.0,false
1.0,12,funnel_scale,1,AH_fix,2788.554884583497,3000.9748754139564,5.038256e7,123.07464613710992,0.27581365096700294,8.155992767187646,32.93736537218774,0.0,false
3.2,15,funnel_scale,1,AH_fix,1801.7566911515416,4461.62712712491,9.6417632e7,2.7822671011539996e6,0.643263011615506,2.9071460466955727,222.83849186476553,0.0,false
1.2,8,funnel_scale,1,AH_exp,2725.376832812165,3158.5306519663295,6.2960222e7,16991.565832223783,0.3204392940378862,7.492743526311929,50.536012317103996,0.0,false
0.6,9,funnel_scale,1,NUTS,1979.7471590136508,2194.3191798725793,15594640,175.90253625611385,1.3156506828687151,4.7766923324039094,297.7704244251742,0.0,false
0.6,12,funnel_scale,1,AH_exp,5005.763724749096,4880.203051241741,3.340795e7,10.592277442999665,0.08105935070175466,9.199465828445176,7.214552216557934,1.2336151370841658e-45,false
0.8,4,funnel_scale,1,AH_fix,1779.428596750996,1149.3171486422057,4.9311268e7,35.75411587015426,-0.4359675491652162,13.604271813929923,85.23961805618539,0.0,false
2.8,3,funnel_scale,1,AH_unif,1701.3644188792841,2617.1909911045504,6.3822036e7,2.596434663506593e7,0.9938740138278658,4.211051262184159,220.20352835863324,0.0,false
1.2,14,funnel_scale,1,AH_exp,2985.6165055709625,3903.3737865817156,5.421182e7,484.7223308134455,0.16541903893109042,6.80422424101328,43.30845593064237,0.0,false
2.0,9,funnel_scale,1,AH_unif,1573.2154081542058,2021.2452601202,7.9705054e7,9.69791505201003e6,0.005732760480321342,7.005006725616522,90.73757455182042,0.0,false
3.4,3,funnel_scale,1,AH_unif,1653.757870936579,4151.219501987426,6.1703302e7,4.2998858786442345e6,0.639319415078172,2.925956913156238,222.93843182525652,0.0,false
2.4,10,funnel_scale,1,AH_exp,1451.2698015386486,2349.21341311965,6.828904e7,35615.19740113756,0.5036150907682806,5.200808084139758,143.7380421188543,0.0,false
2.0,14,funnel_scale,1,AH_fix,1617.8481620925136,2276.5024093521233,7.5648784e7,207306.06111483206,0.2774464034875226,6.274556694575236,92.7400653920981,0.0,false
0.2,20,funnel_scale,1,AM,104039.98470531282,103078.3292303791,1.7852176e7,6.3557338340928275,0.002641394694761206,9.08325729441209,1.3689011762890004,0.04713936865236684,false
1.6,2,funnel_scale,1,AH_exp,2039.4062995524744,2546.170020691003,7.5700436e7,448842.6350750699,0.3723952253995159,6.93280994439426,65.81916788617933,0.0,false
2.6,17,funnel_scale,1,AH_fix,1881.504121572387,3272.7623442818585,6.84273e7,3.0071951553926645e6,0.7483384748195989,4.146127240343176,182.93654118639813,0.0,false
0.6,17,funnel_scale,1,AH_fix,4989.637156098935,4887.504426101357,3.6182572e7,9.733145268148718,0.03543325940845017,9.181959937837842,4.920143278908824,1.8810203396124875e-21,false
2.0,18,funnel_scale,1,AH_exp,1722.1078248940205,2474.19877977396,7.4297586e7,1.4497799383249083e6,0.2608688093124582,6.149900104571287,93.77916764293202,0.0,false
3.2,9,funnel_scale,1,AM,1173.3357198731094,1735.9906816834769,7.3185308e7,708812.4735570785,-1.8126076789185481,2.3219602196463875,536.8646105329228,0.0,false
3.6,16,funnel_scale,1,AH_exp,1479.850151010878,3286.0547189806616,7.4155208e7,2.051451071478429e8,0.7023102185618042,3.340959471004861,226.55703139532454,0.0,false
1.4,4,funnel_scale,1,AH_fix,2325.048817048727,2907.810022232126,7.0930204e7,14418.46541978254,0.27895993507581374,7.0197702774046356,60.84457621802062,0.0,false
0.4,7,funnel_scale,1,AH_unif,28921.448930546045,29064.10703947694,2.5561502e7,5.707781330925364,0.03869888261412817,8.913573500515719,4.0578760920481045,9.96627425593732e-15,false
3.4,6,funnel_scale,1,AH_exp,1427.419326623044,3005.964679326768,7.6889326e7,1.8563911579762498e8,0.5892919828677616,3.790159208805682,218.00675512715915,0.0,false
2.6,19,funnel_scale,1,AM,1454.6184422607196,2471.9455541263387,4.0626781e7,114120.1342694143,0.6802425232691742,4.639377047043386,171.08483628677692,0.0,false
1.0,14,funnel_scale,1,AH_exp,3411.169806383817,4134.679255950308,4.5496344e7,126.93295021457386,0.15135664906384097,7.34888525135799,32.00981635877952,0.0,false
3.8,17,funnel_scale,1,AM,1620.8404921635076,3887.7118885671157,4.7177507e7,1.2495454642166145e7,0.8452427665721137,2.6224803537760324,272.3224920580261,0.0,false
